"","iri2","iri1","o1","o2","Var1","Var2","jw","dl","lv","eq","jacc_all","jacc_c","sup_int_size_all","sup_int_size_c","ic_c","ic_all","sbcl12","sbcl21","thing1","thing2","def1","def2","bothsat","sbcl","lendiff"
"1802","http://purl.obolibrary.org/obo/MP_0009455","http://purl.obolibrary.org/obo/HP_0025152","hp","mp","abnormal visual behavior for age","enhanced cued conditioning behavior",0.436920426065163,31,31,FALSE,0.166666666666667,0.15625,9,5,0.000199992141964379,0.000357438417443234,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('decreased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,3
"1803","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/GO_0002211","go","mp","behavioral defense response to insect","impaired cued conditioning behavior",0.437350132086974,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,2
"1804","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/GO_0002211","go","mp","behavioral defense response to insect","impaired cued conditioning behavior",0.437350132086974,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,2
"1805","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/GO_0007622","go","mp","rhythmic behavioral response to stimulus","impaired cued conditioning behavior",0.400879917184265,35,35,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,5
"1806","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/GO_0007622","go","mp","rhythmic behavioral response to stimulus","impaired cued conditioning behavior",0.400879917184265,35,35,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,5
"1807","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/GO_0007626","go","mp","locomotory behavioral response to stimulus","impaired cued conditioning behavior",0.441630591630592,36,36,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,7
"1808","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/GO_0007626","go","mp","locomotory behavioral response to stimulus","impaired cued conditioning behavior",0.441630591630592,36,36,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,7
"1809","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/GO_0007633","go","mp","behavioral response to pattern orientation","impaired cued conditioning behavior",0.426984126984127,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,7
"1810","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/GO_0007633","go","mp","behavioral response to pattern orientation","impaired cued conditioning behavior",0.426984126984127,31,31,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,7
"1811","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/GO_0007635","go","mp","behavioral response to chemical stimulus","impaired cued conditioning behavior",0.442460317460317,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,5
"1812","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/GO_0007635","go","mp","behavioral response to chemical stimulus","impaired cued conditioning behavior",0.442460317460317,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,5
"1813","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/GO_0007638","go","mp","behavioral response to mechanical stimulus","impaired cued conditioning behavior",0.441630591630592,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,7
"1814","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/GO_0007638","go","mp","behavioral response to mechanical stimulus","impaired cued conditioning behavior",0.441630591630592,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,7
"1815","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/GO_0030534","go","mp","adult behavioral response to stimulus","impaired cued conditioning behavior",0.454893991736097,34,34,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,2
"1816","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/GO_0030534","go","mp","adult behavioral response to stimulus","impaired cued conditioning behavior",0.454893991736097,34,34,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,2
"1817","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/GO_0040040","go","mp","behavioral response to temperature stimulus","impaired cued conditioning behavior",0.485332841146795,35,35,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,8
"1818","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/GO_0040040","go","mp","behavioral response to temperature stimulus","impaired cued conditioning behavior",0.485332841146795,35,35,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,8
"1819","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/GO_0061368","go","mp","behavioral response to formalin induced pain","impaired cued conditioning behavior",0.403811405985319,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,9
"1820","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/HP_0025152","hp","mp","abnormal visual behavior for age","impaired cued conditioning behavior",0.398710317460317,31,31,FALSE,0.166666666666667,0.15625,9,5,0.000199992141964379,0.000357438417443234,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,3
"1821","http://purl.obolibrary.org/obo/MP_0009456","http://purl.obolibrary.org/obo/HP_0025152","hp","mp","abnormal visual behavior for age","impaired cued conditioning behavior",0.398710317460317,31,31,FALSE,0.166666666666667,0.15625,9,5,0.000199992141964379,0.000357438417443234,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('increased rate'  
     and ('inheres in' some 'cued conditioning behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,3
"1822","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0002211","go","mp","behavioral defense response to insect","abnormal conditioned place preference behavior",0.340116203159681,35,35,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,9
"1823","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0002211","go","mp","behavioral defense response to insect","abnormal conditioned place preference behavior",0.340116203159681,35,35,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,9
"1824","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0002212","go","mp","behavioral defense response to nematode","abnormal conditioned place preference behavior",0.332985699044605,34,34,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,7
"1825","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0002212","go","mp","behavioral defense response to nematode","abnormal conditioned place preference behavior",0.332985699044605,34,34,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,7
"1826","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0007622","go","mp","rhythmic behavioral response to stimulus","abnormal conditioned place preference behavior",0.421850613154961,37,37,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,6
"1827","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0007622","go","mp","rhythmic behavioral response to stimulus","abnormal conditioned place preference behavior",0.421850613154961,37,37,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,6
"1828","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0007626","go","mp","locomotory behavioral response to stimulus","abnormal conditioned place preference behavior",0.412937304241652,38,38,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,4
"1829","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0007626","go","mp","locomotory behavioral response to stimulus","abnormal conditioned place preference behavior",0.412937304241652,38,38,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,4
"1830","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0007632","go","mp","behavioral response to visual stimulus","abnormal conditioned place preference behavior",0.41954233409611,38,38,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,8
"1831","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0007632","go","mp","behavioral response to visual stimulus","abnormal conditioned place preference behavior",0.41954233409611,38,38,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,8
"1832","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0007633","go","mp","behavioral response to pattern orientation","abnormal conditioned place preference behavior",0.327247631595458,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,4
"1833","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0007633","go","mp","behavioral response to pattern orientation","abnormal conditioned place preference behavior",0.327247631595458,32,32,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,4
"1834","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0007635","go","mp","behavioral response to chemical stimulus","abnormal conditioned place preference behavior",0.352786106946527,37,37,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,6
"1835","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0007635","go","mp","behavioral response to chemical stimulus","abnormal conditioned place preference behavior",0.352786106946527,37,37,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,6
"1836","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0007638","go","mp","behavioral response to mechanical stimulus","abnormal conditioned place preference behavior",0.33578218571206,37,37,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,4
"1837","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0007638","go","mp","behavioral response to mechanical stimulus","abnormal conditioned place preference behavior",0.33578218571206,37,37,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,4
"1838","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0016544","go","mp","male courtship behavior, tapping to detect pheromone","abnormal conditioned place preference behavior",0.337064907717082,40,41,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,6
"1839","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0016545","go","mp","male courtship behavior, veined wing vibration","abnormal conditioned place preference behavior",0.353940217391304,37,37,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,0
"1840","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0016545","go","mp","male courtship behavior, veined wing vibration","abnormal conditioned place preference behavior",0.353940217391304,37,37,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,0
"1841","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0016546","go","mp","male courtship behavior, proboscis-mediated licking","abnormal conditioned place preference behavior",0.337169650468883,42,42,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,5
"1842","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0016546","go","mp","male courtship behavior, proboscis-mediated licking","abnormal conditioned place preference behavior",0.337169650468883,42,42,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,5
"1843","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0019098","go","mp","reproductive behavior in a multicellular organism","abnormal conditioned place preference behavior",0.354561587480842,42,42,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,"'behavior'  
 and ('part of' some 'reproductive physiological process')","'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,3
"1844","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0030534","go","mp","adult behavioral response to stimulus","abnormal conditioned place preference behavior",0.415426295861078,37,37,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,9
"1845","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0030534","go","mp","adult behavioral response to stimulus","abnormal conditioned place preference behavior",0.415426295861078,37,37,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,9
"1846","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0040040","go","mp","behavioral response to temperature stimulus","abnormal conditioned place preference behavior",0.333383889450624,35,35,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,3
"1847","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0040040","go","mp","behavioral response to temperature stimulus","abnormal conditioned place preference behavior",0.333383889450624,35,35,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,3
"1848","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0042630","go","mp","behavioral response to water deprivation","abnormal conditioned place preference behavior",0.30405138339921,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,6
"1849","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0042630","go","mp","behavioral response to water deprivation","abnormal conditioned place preference behavior",0.30405138339921,33,33,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,6
"1850","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0048065","go","mp","male courtship behavior, veined wing extension","abnormal conditioned place preference behavior",0.37330528284245,37,37,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,0
"1851","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0048065","go","mp","male courtship behavior, veined wing extension","abnormal conditioned place preference behavior",0.37330528284245,37,37,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,0
"1852","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0051705","go","mp","behavioral interaction between organisms","abnormal conditioned place preference behavior",0.349275362318841,34,34,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,6
"1853","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0051705","go","mp","behavioral interaction with other organism","abnormal conditioned place preference behavior",0.372291235334714,34,34,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,4
"1854","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0051705","go","mp","behavioral interaction with other organism","abnormal conditioned place preference behavior",0.372291235334714,34,34,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,4
"1855","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0051705","go","mp","behavioral interaction between organisms","abnormal conditioned place preference behavior",0.349275362318841,34,34,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,6
"1856","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0051867","go","mp","behavioral process during general adaptation syndrome","abnormal conditioned place preference behavior",0.359584358764014,43,43,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,7
"1857","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0051867","go","mp","behavioral response during general adaptation syndrome","abnormal conditioned place preference behavior",0.336352657004831,41,42,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,8
"1858","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0051867","go","mp","general adaptation syndrome, behavioral response","abnormal conditioned place preference behavior",0.262797287253809,36,36,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,2
"1859","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0051867","go","mp","general adaptation syndrome, behavioral process","abnormal conditioned place preference behavior",0.275309573656621,36,36,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,1
"1860","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0051867","go","mp","behavioral response during general adaptation syndrome","abnormal conditioned place preference behavior",0.336352657004831,41,42,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,8
"1861","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0051867","go","mp","general adaptation syndrome, behavioral response","abnormal conditioned place preference behavior",0.262797287253809,36,36,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,2
"1862","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0051867","go","mp","behavioral process during general adaptation syndrome","abnormal conditioned place preference behavior",0.359584358764014,43,43,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,7
"1863","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0051867","go","mp","general adaptation syndrome, behavioral process","abnormal conditioned place preference behavior",0.275309573656621,36,36,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,1
"1864","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0060758","go","mp","foraging behavior by probing substrate","abnormal conditioned place preference behavior",0.412875667429443,38,38,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,8
"1865","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0061367","go","mp","behavioral response to acetic acid induced pain","abnormal conditioned place preference behavior",0.336017848397453,37,37,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,1
"1866","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0061368","go","mp","behavioral response to formalin induced pain","abnormal conditioned place preference behavior",0.271400847487804,37,37,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,2
"1867","http://purl.obolibrary.org/obo/MP_0009711","http://purl.obolibrary.org/obo/GO_0098598","go","mp","learned vocalization behavior or vocal learning","abnormal conditioned place preference behavior",0.317197480287212,36,36,FALSE,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,NA,"'has part' some   
    ('quality'  
     and ('inheres in' some 'conditioned place preference behavior')  
     and ('has modifier' some 'abnormal'))",TRUE,FALSE,1
